Year,Time,Bib,Name,Country,Gender,Club
2015,70:40,M269,Pierre LEFÈVRE,FR,,Cyclotourisme de Maurepas
2015,70:41,X198,Claude BOUR,FR,,Membre Individuel 78 FFCT
2015,70:42,E010,Jan-Erik BERGGREN,SE,,CK DISTANS
2015,70:43,T330,James WYATT,GB,,AC HACKNEY
2015,70:44,E063,Steve FREY,US,,SEATTLE INTERNATIONAL RANDONNEURS
2015,70:44,E034,Theo ROFFE,US,,SEATTLE INTERNATIONAL RANDONNEURS
2015,70:44,D031,Luigi VALIANTE,IT,,CICLISTICA SALERNITANA NICOLA ROMANO
2015,70:45,H012,Victor BLANCO JUEZ,ES,,CORTYFADER
2015,70:45,G217,Martin WIMPENNY,GB,,DERBY MERCURY
2015,70:46,Y162,Joël LE GAL,FR,,Club Cyclo Locmiquelic
2015,70:47,B075,Peter GERWIEN,DE,,ARA EMSLAND
2015,70:47,B177,Bernard LÉSENEY,FR,,Club Cyclo Agon Coutainville
2015,70:48,L165,Claudio SAVOLDELLI,IT,,CICLI BONADEI
2015,70:49,G194,Roland HANS,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,70:49,Y105,Ebbe NORDLANDER,SE,,MILSLUKAREN
2015,70:50,C218,Claude BARBÉ,FR,,Guidon Gorronnais - Gorron
2015,70:50,E071,Hans-Jörg SCHELB,DE,,ARA BREISGAU
2015,70:51,B083,Giorgio MARCHESAN,IT,,VENETO
2015,70:51,B032,Antonio TADIELLO,IT,,CICLISMO VALCHIAMPO
2015,70:51,D050,Niklas ZANDER,SE,,RANDONNEUR STOCKHOLM
2015,70:52,F078,Martin RENNER,US,,ALASKA RANDONNEURS
2015,70:53,B226,Hans-Joachim SÖLL,DE,,ARA BREISGAU
2015,70:55,B200,Christian ARGOUD,FR,,Cyclo Club de Beaurepaire
2015,70:55,C198,Jean-Michel MÉRIENNE,FR,,Roue Libre Bazougeaise Cyclo
2015,70:56,Y243,Jean-Luc OLIVIERO,FR,,Sporting Club Le Rheu
2015,70:56,A181,Iurii STARODUMOV,RU,,VC ÉTOILE BALTIQUE (ST. PETERSBOURG)
2015,70:58,D191,Jean-Luc DUVILLARD,FR,,Patronage Laïque - Craponne
2015,70:58,D192,Éric ESVAN,FR,,Patronage Laïque - Craponne
2015,70:58,B172,Fabrice MARION,FR,,Brison-Saint-Innocent
2015,70:58,D146,Gaston ROSSÉ,FR,,AS Euroclear
2015,70:59,R032,Robert McCREADY,GB,,INVERCLYDE VELO
2015,71:00,T271,Jean-François LEMPASZAK,FR,,Cyclo Club Wavrin
2015,71:01,C162,Christophe THEBAULT,FR,,Cyclo Club de Pleurtuit
2015,71:02,C028,Andreas BÜNKER,DE,,ARA EMSLAND
2015,71:02,J277,Richard PORADA,GB,,AUDAX UK
2015,71:02,H131,Torsten ZEYNS,DE,,ARA HAMBURG/NORDDEUTSCHLAND
2015,71:03,E112,Daniel GUILLEMET,FR,,Amicale Cyclo Pontivyenne - Pontivy
2015,71:03,D164,Philippe LE MOING,FR,,Amicale Cyclo Loudéac
2015,71:04,G149,Elena ARTEMOVA,RU,F,VELO CLUB NOVOCIBIRSK-MARATHON (NOVOCIBIRSK )
2015,71:05,Y244,Michel FOUREL,FR,,Sporting Club Le Rheu
2015,71:06,X036,Eyvind BERGSTRÖM,SE,,RANDONNEUR STOCKHOLM
2015,71:06,P225,Jérôme MACHURET,FR,,Amicale Randonneurs Lapalisse
2015,71:06,C063,Moritz WESSELS,DE,,AUDAX RAND. ALLEMAGNE
2015,71:09,L184,Laurence KLUCK,US,,DAVIS BIKE CLUB
2015,71:10,D126,Pierre-Philippe BOURSEUL,FR,,Arguenon Cyclo Plancoët
2015,71:10,D246,Lionel LESNE,FR,,Arguenon Cyclo Plancoët
2015,71:11,B049,Paul WHITEHEAD,GB,,HAMPSHIRE RC
2015,71:13,E192,Louis-Victor GUÉRET,FR,,Membre Individuel 75 FFCT
2015,71:13,B009,Wolfgang HOFMEISTER,DE,,ARA BADEN-WÜRTTEMBERG
2015,71:14,Y011,Alain DARVILLE,BE,,AURORE CYCLO St.GILLES
2015,71:14,Y226,Lyonnel GROS,FR,,Cyclo Club Néocastrien
2015,71:14,D114,Christophe LEGENDRE,FR,,Cyclo Loisirs Evreux
2015,71:14,W008,Julien MAUROY,CA,,RANDONNEUR STOCKHOLM
2015,71:14,P115,Ivan RUMYANTSEV,RU,,VELO CLUB VELOPERM (PERM)
2015,71:15,C226,Joël BODÈNES,FR,,Sill Entreprises Sports - Plouvien
2015,71:15,C014,Karsten BUCHER,DE,,ARA BREISGAU
2015,71:15,C225,Patrice GOUEZ,FR,,Membre Individuel 29 FFCT
2015,71:15,C083,Jan HEINE,US,,SEATTLE INTERNATIONAL RANDONNEURS
2015,71:15,Y183,Jean-François PLECHAT,FR,,Cyclo Alençonnais - Alençon
2015,71:15,C224,Loïc ROUSSEL,FR,,Sill Entreprises Sports - Plouvien
2015,71:16,C016,Thomas ZAUNER,DE,,ARA EMSLAND
2015,71:17,K285,Patrick CONTARDO,FR,,Cyclotourisme Le Teil
2015,71:17,R231,Alain LEHEUP,FR,,SC Vernouillet
2015,71:17,Z024,Lázaro ORTEGA LAPEÑA,ES,,CC RIPOLLET (BA)
2015,71:18,A169,Lucien CHATAIGNER,FR,,Roue Libre Bazougeaise Cyclo
2015,71:18,C188,Paul DOUVINET,FR,,Cyclo Club Mayennais - Mayenne
2015,71:18,K310,Gérard HABASQUE,FR,,Membre Individuel 29 FFCT
2015,71:18,S138,Ferdinando PAOLUCCI,IT,,GC FAUSTO COPPI
2015,71:18,Y111,Pierre-Yves ROSOUX,BE,,AURORE CYCLO St.GILLES
2015,71:20,A123,Volker XANKE,DE,,ARA REGION KÖLN
2015,71:21,R145,Mattia BIFFI,IT,,PEDALE LECCHESE
2015,71:21,B033,Francesco Michele PAOLON,IT,,CICLISTICA PORTOGRUARESE
2015,71:22,P313,Philippe HEMIDY,FR,,CR du Pays de Fouesnant
2015,71:23,N029,Juan Manuel GAVILÁN SERRANO,ES,,CC AMIGOS DE LA BICI
2015,71:23,G236,Steve GOODMAN,GB,,LONDON FIRE BRIGADE
2015,71:23,Z049,Julian HOSTMANN,DE,,ARA SCHLESWIG HOLSTEIN
2015,71:24,J058,Rico HAASE,DE,,ARA SACHSEN
2015,71:25,C081,Jason CLARK,GB,,WESSEX CTC
2015,71:25,R259,Vincent DESCHRYVER,FR,,UC Littoral Nord - Dunkerque
2015,71:25,C142,Denis GONDARD,FR,,Cyclo Loisirs Evreux
2015,71:25,E212,Christian VAUTRIN,FR,,AS Villefontaine
2015,71:26,X170,Stephen ATKINS,US,,SOUTHERN ARIZONA RANDONNEURS
2015,71:26,P162,Gregorio LOPEZ GIL,ES,,CLUB CICLISTA BULLAS
2015,71:26,N158,Ovidiu NODEA,RO,,CICLISTICA D. FIORANI
2015,71:27,P002,Juan Gregorio FERNÁNDEZ SÁNCHEZ,ES,,ARCHENA BIKE
2015,71:28,D165,Philippe BESNARD,FR,,Amicale Cyclo Loudéac
2015,71:28,H200,Helgo WOSNITZA,DE,,ARA HAMBURG/NORDDEUTSCHLAND
2015,71:30,R245,François PODESTA,FR,,Club Cyclo Courcouronnes
2015,71:32,H271,Patrick CAMBRAY,FR,,ASLC Union Cycliste Flinoise
2015,71:32,G074,Roberto SETNIK,HR,,RANDONNEURS CROATIA
2015,71:33,D201,Pierre-Anne HARNOIS,FR,,Entente Cyclo Lamballaise
2015,71:33,B124,Hannu SAINIO,FI,,ESPOON HIIHTOSEURA
2015,71:35,P252,Frederick AUBRY,FR,,Membre Individuel 75 FFCT
2015,71:35,X235,Daniel MÉNAGER,FR,,Membre Individuel 35 FFCT
2015,71:35,Z119,Michele ROTA,IT,,TEAM ROTA
2015,71:35,D152,François VOISINE,FR,,Cyclo Randonnee Laval Nord
2015,71:36,A077,Giorgio BOZZA,IT,,CICLISTICA PORTOGRUARESE
2015,71:36,Y156,Jean-Pierre GIRAUDIER,FR,,Rand. Romanais Péageois - Romans
2015,71:37,G206,Andrew FROBERG,US,,RAND. USA NEW YORK
2015,71:37,R153,Lars GEHLAU,DE,,ARA HAMBURG/NORDDEUTSCHLAND
2015,71:37,R122,Thomas KLINGLER,DE,,ARA SÜDBAYERN
2015,71:37,C243,Hervé POUANT,FR,,Club Cyclo Ste Maure-de-Touraine
2015,71:38,J202,David BOSCH,US,,RAND. USA NEW YORK
2015,71:38,E073,Mark DEMPSTER,GB,,KINGSTON WHS
2015,71:38,D243,Daniel LENNON,FR,,Vélo Club Montigny le Bretonneux
2015,71:38,E126,Alex SCUTT,GB,,KINGSTON WHS
2015,71:38,C124,Kimiyuki TABUCHI,JP,,RANDONNEURS TAMAGAWA
2015,71:38,E016,Michael THOMSON,CA,,RANDONNEURS ONTARIO TORONTO
2015,71:40,B128,Thierry DEPOND,FR,,Union Cyclo de Touraine - Tours
2015,71:40,B212,Pierre LAVERDURE,FR,,Membre Individuel 67 FFCT
2015,71:41,R270,Bernard LOISEL,FR,,Amicale Diagonalistes de France
2015,71:43,R109,Werner ETTENHOFER,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,71:43,J018,Martin TICHY,DE,,INDIVIDUEL
2015,71:44,M323,Levente ALPÁR,HU,,RANDONNEURS HONGRIE
2015,71:44,C217,Vincent DENNEFELD,FR,,Cyclo Club Epfig
2015,71:45,E238,Gérard BRAULT,FR,,Amicale Laïque Cyclo Evron
2015,71:45,G196,Hans GRONBACH,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,71:45,A063,Roland WAGNER,AT,,AUDAX RANDONNEURS AUSTRIA
2015,71:46,D241,André GUILLEMOT,FR,,Cyclo Club Plomeur
2015,71:46,K116,Martin LEHNER,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,71:46,B058,Hirokazu SUZUKI,JP,,AUDAX JAPON
2015,71:47,M004,Ryan GULICH,DE,,AUDAX RANDONNEURS AUSTRIA
2015,71:47,D217,Pierre MOÀNE,FR,,Cyclotouriste Caladois - Villefranche
2015,71:47,E171,Christophe MOINIER,FR,,AS Villefontaine
2015,71:47,F174,Gérard N'DIAYE,FR,,Cyclo Club Villers-Saint Paul
2015,71:48,E111,Jean-Michel DUZAC,FR,,Les Cyclos de Sainte-Suzanne
2015,71:48,G250,Cédric LAFON,FR,,Véloce Club Montalbanais - Montauban
2015,71:48,E172,Christian NAVA,FR,,Sté. I.C.S. Boucau Tarnos
2015,71:48,D196,Thierry POUPAULT,FR,,Cyclo Quart. Beaulieu Poitiers
2015,71:49,G025,Bjarne Bergholt ANDERSEN,DK,,ARD COPENHAGEN
2015,71:49,E159,Pierre DELAITRE,FR,,Amicale Cycliste d'Herchies
2015,71:50,C227,Jean-Yves BOUDEREAU,FR,,Club Cyclo Quévenois - Quéven
2015,71:50,K226,Scott COONCE,US,,INDIVIDUEL
2015,71:50,F104,Malou IGNACIO,CA,F,BRITISH COLUMBIA RAND VANCOUVER
2015,71:50,F105,John OSWALD,CA,,BRITISH COLUMBIA RAND VANCOUVER
2015,71:51,D038,Thomas PRICE,AU,,A.A. VICTORIA
2015,71:54,N225,Roland MIGNOT,FR,,Cyclo Craonnais - Craon
2015,71:54,G165,Zi WANG,CN,,RANDONNEURS TAIWAN
2015,71:54,A090,Andreas WEISS,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,71:55,B067,Joseba CANCELA FAGOAGA,ES,,IRUNGO T.E.
2015,71:55,B017,Iban GARTZIA RUBIO,ES,,IRUNGO T.E.
2015,71:56,K219,Rob BULLYMENT,GB,,AUDAX UK
2015,71:58,B120,Mark HUMMERSTONE,GB,,YACF
2015,71:59,L302,Renaud CHARLIER,FR,,Cyclo Rand. Marpentois
2015,71:59,L300,Gérard LACOUQUE,FR,,Amicale Cyclisme de Château Landon
2015,71:59,N041,Fausto OTTOBONI,IT,,VELO CLUB RODIGO
2015,72:00,W004,Peter DE ROND,NL,,NV HUMAN POWERED VEHICLES
2015,72:00,D022,Jac HEINRICHS,NL,,TWC POSTERHOLT
2015,72:01,T194,Daniel BECKER,LU,,INDIVIDUEL
2015,72:01,D120,Cédric BUGEAT,FR,,Entente Cyclo Lamballaise
2015,72:01,E095,Martin LANGLOTZ,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,72:01,N085,David McCAW,CA,,RANDONNEURS ONTARIO OTTAWA
2015,72:01,E081,Arnold WEINMANN,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,72:02,T127,Yuriy OLSHANIKOV,UA,,LVIV BICYCLE CLUB
2015,72:05,X030,Hector BARDAKOS,GR,,BLE CYCLING CLUB
2015,72:05,F060,Keith KOHAN,US,,OREGON RANDONNEURS
2015,72:06,K288,Philippe MOUILLARD,FR,,Bassens Cyclo Club
2015,72:06,D042,Serafino PELLIZZER,IT,,CYCLING 3e60 VICENZA
2015,72:07,D080,Fiorenzo MAGRO,IT,,RANDONNEUR MILANO
2015,72:08,R179,Alain BADOUX,FR,,CT de la Mauldre - Maule
2015,72:08,H187,Tatsuzo SAMEJIMA,JP,,AUDAX JAPON
2015,72:09,X126,Ioannis TZIVIERIS,GR,,BLE CYCLING CLUB
2015,72:11,C041,Ludwig HEYL,DE,,AUDAX RAND. ALLEMAGNE
2015,72:11,C245,Tim MASON,US,,SAN FRANCISCO RANDONNEURS
2015,72:12,A102,Gunnar OHLANDERS,SE,,LJUSDALS CK
2015,72:13,T123,Serhiy KULYK,UA,,LVIV BICYCLE CLUB
2015,72:14,P020,Bozena GRABARCZYK,PL,F,RANDONNEURS POLSKA
2015,72:14,L053,Morten Holten INGERSLEV,DK,,AUDAX RAND DANEMARK
2015,72:16,Z105,Rudolf KERN,DE,,AUDAX RAND. ALLEMAGNE
2015,72:17,D099,Jens THUN,DE,,ARA HAMBURG/NORDDEUTSCHLAND
2015,72:18,Z125,Angelo ANDERSEN,DK,,AUDAX RAND DANEMARK
2015,72:19,E027,Adam LITAROWICZ,PL,,RANDONNEURS POLSKA
2015,72:20,M003,Stuart EDWARDS,AU,,A.A. TASMANIA
2015,72:20,K194,Ludger HINDAHL,DE,,INDIVIDUEL
2015,72:20,Z173,Laurent MERCIER,FR,,Vélo Club Val d'Europe Wasteels
2015,72:21,Z048,Igor CLUKAS,DE,,ARA NORDBAYERN FRANKISCHE ALB
2015,72:24,L307,Alain BERTRON,FR,,Cyclo Craonnais - Craon
2015,72:25,J128,Guilherme DIENSTMANN,BR,,SOCIEDADE AUDAX
2015,72:25,E208,Philippe GROSJEAN,FR,,CC Vélizy Villacoublay
2015,72:25,X256,Yvon L'HOTELIER,FR,,US St Jouan des Guerets
2015,72:26,G273,Gonzague FLORIN,FR,,USC Saleux
2015,72:26,M064,Rumen MITREV,BG,,VC BOURGAS
2015,72:27,B108,Boris DELAMARE,FR,,Team TSM
2015,72:27,R098,Gian Manuel GIUGGIOLI,IT,,GC VALDIMERSE
2015,72:27,M339,Vasilis KARAGEORGOS,GR,,INDIVIDUEL
2015,72:27,R076,Claudio MARINANGELI,IT,,RANDONNEUR SIENA
2015,72:27,R097,Mauro ZANCA,IT,,RANDONNEUR SIENA
2015,72:29,E182,Daniel CABEZA PRIETO,FR,,Union Cyclo Bénéjacquoise
2015,72:29,J116,Duncan MACGREGOR,GB,,AUDAX ECOSSE
2015,72:29,T066,Anatoliy NOVAK,UA,,LVIV BICYCLE CLUB
2015,72:29,C073,Davide VEGGETTI,IT,,SPORTISSIMO
2015,72:31,C020,Michalis KENTERIS,GR,,BLE CYCLING CLUB
2015,72:33,D028,Kenneth BONNER,CA,,BRITISH COLUMBIA RAND VANCOUVER
2015,72:33,E168,Christophe LE HELLEIX,FR,,Entente Cyclo Lamballaise
2015,72:33,D186,Marc MOINIER,FR,,Squadra Forézienne - Feurs
2015,72:33,E107,Pierrick THÉFANY,FR,,Entente Cyclo Lamballaise
2015,72:35,C012,Bruno H‹SSER,CH,,INDIVIDUEL
2015,72:35,A005,David KERR,AU,,A.A. VICTORIA
2015,72:36,B225,Alberto CAMNAGHI,IT,,PASSOLENTO ROVELLASCA
2015,72:36,T242,Philippe DUBERSON,FR,,CC Garazi - St Jean Pied de Port
2015,72:36,T086,Sergio FERNANDEZ OLEAGA,ES,,SC VITORIANA (AL)
2015,72:36,T078,Juan Carlos PINEDO PEÑA,ES,,GORDEXOLA. T.E.
2015,72:37,C249,Marc ROBERT,FR,,AS Maximoise Cycliste
2015,72:39,P315,Raphaël BEAUDRON,FR,,Cyclo Touristes de Ducey
2015,72:39,D133,Éric GRELARD,FR,,Club Saint Divy
2015,72:39,D143,Franck MEUNIER,FR,,Club Saint Divy
2015,72:39,G251,Antti PIETILÄ,FI,,HELSINGIN POLKUPYÖRÄILIJÄT
2015,72:39,P049,Henry RIJKENBERG,NL,,TC LE CHAMPION
2015,72:39,Y071,Philip STADTMANN,DE,,AUDAX RAND. ALLEMAGNE
2015,72:40,F016,Roberto FERNÁNDEZ PALMEIRO,ES,,PAKEFTE
2015,72:40,H061,Fabrizio MARZOLA,IT,,CELLAR TEAM TREDICI
2015,72:40,H020,Alberto TAVECCHIO,IT,,CELLAR TEAM TREDICI
2015,72:41,J290,Jona AAL,GB,,AUDAX UK
2015,72:41,B028,Grant McALISTER,US,,SEATTLE INTERNATIONAL RANDONNEURS
2015,72:41,E256,Adrian O'SULLIVAN,IE,,LONDON PHOENIX
2015,72:41,J031,Claudio ORTOMBINA,IT,,CHESINI VERONA
2015,72:42,L176,Oliver ILES,GB,,AUDAX CLUB BRISTOL
2015,72:42,B063,James YOUNG,US,,SEATTLE INTERNATIONAL RANDONNEURS
2015,72:44,Y210,Jean-Claude AYMONIN,FR,,Club Cyclo Pontarlier
2015,72:44,H298,Nicolas DECUBBER,FR,,Audax Club Parisien
2015,72:44,E078,John GRUNZKE,US,,KANSAS CITY ULTRA CYCLING
2015,72:44,E083,Christian MEIER,DE,,AUDAX RAND. ALLEMAGNE
2015,72:44,N137,Hans Olav MYRTVEIT,NO,,ULLENSAKER SK
2015,72:44,H262,Kornél TIHANICS,HU,,INDIVIDUEL
2015,72:45,R129,Franco ROSSI,IT,,RANDONNEUR SIENA
2015,72:46,P157,Tiziano CANTINI,IT,,1001 MI SAV
2015,72:46,A050,Aleksandr POLTAVSKII,RU,,VELO CLUB NOVOCIBIRSK-MARATHON (NOVOCIBIRSK )
2015,72:48,D016,Francisco Alberto CHORDÁ OLMOS,ES,,VELO CIUTAT CLUB DEP
2015,72:48,D015,Jose Francisco DIAZ GAYUBO,ES,,VELO CIUTAT CLUB DEP
2015,72:49,D242,Didier BERNARDIN,FR,,Cyclo Club Controis - Contres
